"","username","degree","indegree","outdegree","closeness","betweenness","hub","authority","clusterCoefficient","egenvector.centrality","page.rank"
"2316","ValeMorenoBaech","0.00000","0.00000","0.0033","0.083","0.0000","4.5e-03","7.0e-20","0.0e+00","3.1e-03","1.1e-19"
"2318","pablitrok","0.00000","0.00000","0.0033","0.083","0.0000","4.5e-03","7.0e-20","0.0e+00","3.1e-03","1.1e-19"
"2319","egpfeffer","0.00029","0.00000","0.0065","0.083","0.0000","9.0e-03","3.1e-18","0.0e+00","6.2e-03","1.1e-19"
"2320","oastorgae","0.00000","0.00000","0.0033","0.083","0.0000","4.5e-03","7.0e-20","0.0e+00","3.1e-03","1.1e-19"
"2321","mapc","0.00000","0.00000","0.0033","0.083","0.0000","4.5e-03","7.0e-20","0.0e+00","3.1e-03","1.1e-19"
"2322","Nicoadriazola","0.00000","0.00000","0.0033","0.083","0.0000","4.5e-03","7.0e-20","0.0e+00","3.1e-03","1.1e-19"
"2323","rodrigoguajardo","0.00000","0.00000","0.0033","0.083","0.0000","4.5e-03","7.0e-20","0.0e+00","3.1e-03","1.1e-19"
"2324","ceic_2010","0.00000","0.00000","0.0033","0.083","0.0000","4.5e-03","7.0e-20","0.0e+00","3.1e-03","1.1e-19"
"2325","Juanjo_Richter","0.00029","0.00000","0.0065","0.083","0.0000","9.0e-03","3.1e-18","0.0e+00","6.2e-03","1.1e-19"
"2326","dcontrerask","0.00000","0.00000","0.0033","0.083","0.0000","4.5e-03","7.0e-20","0.0e+00","3.1e-03","1.1e-19"
"2327","bcamus22","0.00000","0.00000","0.0033","0.083","0.0000","4.5e-03","7.0e-20","0.0e+00","3.1e-03","1.1e-19"
"2328","marpcf","0.00000","0.00000","0.0033","0.083","0.0000","1.4e-09","7.0e-20","0.0e+00","7.9e-10","1.1e-19"
"2329","AZstudio","0.00000","0.00000","0.0033","0.083","0.0000","1.4e-09","7.0e-20","0.0e+00","7.9e-10","1.1e-19"
"2330","sr_adi","0.00000","0.00000","0.0033","0.083","0.0000","1.4e-09","7.0e-20","0.0e+00","7.9e-10","1.1e-19"
"2331","MarcelaSanchezz","0.00000","0.00000","0.0033","0.083","0.0000","1.0e-05","7.0e-20","0.0e+00","6.4e-06","1.1e-19"
"2332","oscarqw","0.00000","0.00000","0.0033","0.083","0.0000","1.0e-05","7.0e-20","0.0e+00","6.4e-06","1.1e-19"
"2333","CHafemann","0.00088","0.00000","0.0131","0.166","0.0000","1.9e-03","9.1e-18","0.0e+00","1.4e-03","1.1e-19"
"2334","vanitti","0.00059","0.00000","0.0098","0.166","0.0000","5.5e-03","5.5e-18","3.3e-01","3.8e-03","1.1e-19"
"2335","avanwersch","0.00000","0.00000","0.0033","0.166","0.0000","4.8e-04","7.0e-20","0.0e+00","3.5e-04","1.1e-19"
"2336","juampasalinas","0.00000","0.00000","0.0033","0.582","0.0000","3.6e-03","7.0e-20","0.0e+00","3.2e-03","1.1e-19"
"2337","bwilsont","0.00000","0.00000","0.0033","0.582","0.0000","3.6e-03","7.0e-20","0.0e+00","3.2e-03","1.1e-19"
"2338","SilvestreLyon","0.00000","0.00000","0.0033","0.582","0.0000","3.6e-03","7.0e-20","0.0e+00","3.2e-03","1.1e-19"
"2339","AlterGiovy","0.00205","0.00000","0.0261","0.582","0.0000","2.9e-02","2.1e-17","0.0e+00","2.5e-02","1.1e-19"
"2340","EcoBiblioteca","0.00000","0.00000","0.0033","0.582","0.0000","3.6e-03","7.0e-20","0.0e+00","3.2e-03","1.1e-19"
"2341","AngzTweet","0.00059","0.00000","0.0098","0.833","0.0000","1.0e-03","5.5e-18","0.0e+00","8.0e-04","1.1e-19"
"2342","Mauricio_Galleg","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2343","Robertoeddy","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2344","sanromantoco","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2345","matilanzi","0.00029","0.00000","0.0065","0.083","0.0000","7.7e-06","3.1e-18","0.0e+00","5.1e-06","1.1e-19"
"2346","andremontecino","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2347","pinwinooo","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2348","ocavada","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2349","PATRICIO_ANDRES","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2350","HalunkeValnor","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2351","PauKong","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2352","Camilonko","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2353","Crodriguez83","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2354","SerranoRiquelme","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2355","DaanielaMathers","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2356","sebacabrera__","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2357","LivingForBiebs","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2358","masgordoqueayer","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2359","Liiita","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2360","imMaxiArce","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2361","cesarciffo","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2362","fernnpad","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2363","izqda_nunoa","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2364","Mlainezdesign","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2365","yeyinyeyon","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2366","cristrguacl","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2367","nico_cabargas","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2368","carolpohlhammer","0.00147","0.00000","0.0196","0.166","0.0000","3.1e-05","1.4e-17","0.0e+00","2.1e-05","1.1e-19"
"2369","gandreszamora","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2370","growupman","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2371","fvelasquezm","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2372","valestereo","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2373","ignaciapavez","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2374","Nico_machuca","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2375","marcelo_vasquez","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2376","Naiitta","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2377","SNORAMBUENA","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2378","parotemporal","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2379","PATO_SERENENZE","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2380","Fmameli","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2381","PloyoS","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2382","Sexy_indacity","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2383","aliveindrugs","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2384","yosiiithaa","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2385","carivillarroel","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2386","lautaroclemente","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2387","mofeturri","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2388","canabalon","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2389","pacastrom","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2390","Sugar_mouth","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2391","JoseToha","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2392","danielbarria","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2393","beita_guerrerop","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2394","GianniRiveraFoo","0.00088","0.00000","0.0131","0.833","0.0000","3.7e-03","9.1e-18","0.0e+00","3.2e-03","1.1e-19"
"2395","HurdaSolange85","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2396","marcoxpanquehue","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2397","pelusaleiva","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2398","ximegui","0.00029","0.00000","0.0065","0.416","0.0000","1.2e-05","3.1e-18","0.0e+00","4.0e-05","1.1e-19"
"2399","macerda","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2400","linuxpaulin64","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2401","kamysayi","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2402","RikardoPenna","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2403","sebastianjmv","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2404","pablojapon","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2405","AdolfoVRocca","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2406","majoiglesias","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2407","jorgemann","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2408","ximerincon","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2409","zfutbolcl","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2410","ClaudioRamirezV","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2411","nacho_soto","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2412","Claarias","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2413","Javi_Pepeka","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2414","dmtiger","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2415","_paulaner","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2416","Pilicartes","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2417","Vladi06","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2418","nicolevaleria","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2419","HOMMES25","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2420","nfanny256","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2421","omarcidmaureira","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2422","mabelpaulina","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2423","cvalenze","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2424","NikkiMorande","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2425","felipemunozw","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2426","amigopintor","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2427","nachomech","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2428","garcescarrasco","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2429","SibelSerendipia","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2430","miguelazo100","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2431","smaturana","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2432","fran_culaciati","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2433","gc_marines","0.00029","0.00000","0.0065","0.083","0.0000","7.7e-06","3.1e-18","0.0e+00","5.1e-06","1.1e-19"
"2434","minimerino","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2435","gao_2010","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2436","HernanBtos","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2437","Daniel_Ivan_","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2438","Nico_Pezoa","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2439","Klanxita","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2440","drekim","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2441","alejanurse","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2442","MaxBarata","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2443","jorgevillarg","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2444","christianicolai","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2445","j_jaramillo","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2446","Daniel_de_Arica","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2447","eugelucia","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2448","polettma","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2449","krlomiquel","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2450","pedroicontreras","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2451","Amparoang","0.00176","0.00000","0.0229","0.083","0.0000","2.7e-05","1.7e-17","0.0e+00","1.8e-05","1.1e-19"
"2452","enricoto74","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2453","mjvarelat","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2454","pablo_silva_b","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2455","yeyopro","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2456","cbanarez","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2457","Romita_Diaz","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2458","angelperes","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2459","rodattoni","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2460","s_melendezl","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2461","casadaperonomue","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2462","Cami_lita09","0.00000","0.00000","0.0033","0.083","0.0000","4.5e-03","7.0e-20","0.0e+00","3.1e-03","1.1e-19"
"2463","WatonWernicke","0.00029","0.00000","0.0065","0.083","0.0000","9.0e-03","3.1e-18","0.0e+00","6.2e-03","1.1e-19"
"2464","com_fech","0.00000","0.00000","0.0033","0.083","0.0000","4.5e-03","7.0e-20","0.0e+00","3.1e-03","1.1e-19"
"2465","flomarquez","0.00000","0.00000","0.0033","0.083","0.0000","4.5e-03","7.0e-20","0.0e+00","3.1e-03","1.1e-19"
"2466","nmeans90","0.00000","0.00000","0.0033","0.083","0.0000","4.5e-03","7.0e-20","0.0e+00","3.1e-03","1.1e-19"
"2467","FelipeGuerraG","0.00000","0.00000","0.0033","0.083","0.0000","4.5e-03","7.0e-20","0.0e+00","3.1e-03","1.1e-19"
"2468","XiZu","0.00000","0.00000","0.0033","0.083","0.0000","4.5e-03","7.0e-20","0.0e+00","3.1e-03","1.1e-19"
"2469","cstewartc","0.00000","0.00000","0.0033","0.166","0.0000","4.8e-04","7.0e-20","0.0e+00","3.5e-04","1.1e-19"
"2470","ijbascur","0.00000","0.00000","0.0033","0.166","0.0000","4.8e-04","7.0e-20","0.0e+00","3.5e-04","1.1e-19"
"2471","Heifararah","0.00000","0.00000","0.0033","0.166","0.0000","4.8e-04","7.0e-20","0.0e+00","3.5e-04","1.1e-19"
"2472","bdomackenna","0.00000","0.00000","0.0033","0.166","0.0000","4.8e-04","7.0e-20","0.0e+00","3.5e-04","1.1e-19"
"2473","Skroll_lock","0.00000","0.00000","0.0033","0.166","0.0000","4.8e-04","7.0e-20","0.0e+00","3.5e-04","1.1e-19"
"2474","jacimolina","0.00176","0.00000","0.0229","0.582","0.0000","2.9e-02","1.7e-17","4.8e-02","2.2e-02","1.1e-19"
"2475","Curvaspoliticas","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2476","ScatNu","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2477","Valdivierguson","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2478","elchascon","0.00000","0.00000","0.0033","0.083","0.0000","4.5e-03","7.0e-20","0.0e+00","3.1e-03","1.1e-19"
"2479","wilson_f_c","0.00000","0.00000","0.0033","0.083","0.0000","4.6e-06","7.0e-20","0.0e+00","2.8e-06","1.1e-19"
"2480","claudiahu","0.00029","0.00000","0.0065","0.083","0.0000","0.0e+00","3.1e-18","0.0e+00","2.4e-18","1.1e-19"
"2481","freaky1987","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2482","CamiloWild","0.00000","0.00000","0.0033","0.083","0.0000","1.1e-08","7.0e-20","0.0e+00","6.1e-09","1.1e-19"
"2483","gomezzara","0.00000","0.00000","0.0033","0.582","0.0000","3.6e-03","7.0e-20","0.0e+00","3.2e-03","1.1e-19"
"2484","sepulvedadonoso","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2485","eduarriagadal","0.00029","0.00000","0.0065","0.332","0.0000","1.1e-05","3.1e-18","1.0e+00","3.9e-05","1.1e-19"
"2486","gerzavalla","0.00029","0.00000","0.0065","0.083","0.0000","2.2e-08","3.1e-18","0.0e+00","1.2e-08","1.1e-19"
"2487","tecitoleiva","0.00382","0.00000","0.0458","0.083","0.0000","0.0e+00","3.6e-17","0.0e+00","3.4e-17","1.1e-19"
"2489","dirk_dickbutt","0.00000","0.00000","0.0033","0.083","0.0000","0.0e+00","7.0e-20","0.0e+00","3.8e-19","1.1e-19"
"2490","sebmarchant","0.00029","0.00000","0.0065","0.582","0.0000","7.2e-03","3.1e-18","0.0e+00","6.3e-03","1.1e-19"
"2491","Danielilla_","0.00000","0.00000","0.0033","0.083","0.0000","3.8e-06","7.0e-20","0.0e+00","2.6e-06","1.1e-19"
"2492","CrisAstete","0.00000","0.00000","0.0033","0.083","0.0000","1.1e-05","7.0e-20","0.0e+00","7.2e-06","1.1e-19"
"2493","philicooper","0.00059","0.00000","0.0098","0.083","0.0000","1.4e-02","5.5e-18","0.0e+00","9.3e-03","1.1e-19"
"2494","Dannitapaz","0.00000","0.00000","0.0033","0.166","0.0000","1.1e-05","7.0e-20","0.0e+00","6.3e-06","1.1e-19"
"2495","AtreveteUV","0.00000","0.00000","0.0033","0.166","0.0000","1.1e-05","7.0e-20","0.0e+00","6.3e-06","1.1e-19"
"2496","Al_Bouchta","0.00646","0.00000","0.0752","0.332","0.0000","1.8e-04","6.1e-17","0.0e+00","8.5e-04","1.1e-19"
"2497","azulparaesanena","0.00059","0.00000","0.0098","0.332","0.0000","2.4e-05","5.5e-18","0.0e+00","1.1e-04","1.1e-19"
"2498","ISM030","0.00029","0.00000","0.0065","0.332","0.0000","1.6e-05","3.1e-18","0.0e+00","7.4e-05","1.1e-19"
"2499","conigodoy","0.00000","0.00000","0.0033","0.083","0.0000","1.1e-08","7.0e-20","0.0e+00","6.1e-09","1.1e-19"
"2500","Heygabbers","0.00000","0.00000","0.0033","0.083","0.0000","1.1e-08","7.0e-20","0.0e+00","6.1e-09","1.1e-19"
"2501","JJCC_UACh","0.00000","0.00000","0.0033","0.083","0.0000","8.7e-07","7.0e-20","0.0e+00","5.2e-07","1.1e-19"
"2502","loorevidal","0.00176","0.00000","0.0229","0.582","0.0000","2.3e-02","1.7e-17","1.4e-01","2.0e-02","1.1e-19"
"2504","framirezjoig","0.00235","0.00000","0.0294","0.666","0.0000","3.6e-03","2.3e-17","0.0e+00","3.2e-03","1.1e-19"
"2505","cathyfm","0.00029","0.00000","0.0065","0.582","0.0000","7.2e-03","3.1e-18","0.0e+00","6.3e-03","1.1e-19"
"2506","estrellade_mar","0.00000","0.00000","0.0033","0.083","0.0000","1.1e-05","7.0e-20","0.0e+00","7.2e-06","1.1e-19"
"2507","ricozzi","0.00088","0.00000","0.0131","0.249","0.0000","1.0e-03","9.1e-18","0.0e+00","7.3e-04","1.1e-19"
"2508","errazuriz_silva","0.00000","0.00000","0.0033","0.083","0.0000","3.6e-05","7.0e-20","0.0e+00","2.2e-05","1.1e-19"
